,dataset,feature,feature_importance
366,InterPro,Actin filament-associated protein 1,-1.2417245666323563e-07
367,InterPro,Actin filament-associated protein 1-like 1,-1.2417246002842315e-07
368,InterPro,Actin filament-associated protein 1-like 2,-1.241724545025404e-07
369,InterPro,"Actin, conserved site",3.343667629279755e-06
370,InterPro,Actin-binding LIM protein 1,-3.659505460010443e-07
371,InterPro,Actin-binding LIM protein 2,-3.659505451652735e-07
372,InterPro,Actin-binding LIM protein 3,-3.6595054335997823e-07
373,InterPro,Actin-binding Rho-activating protein,0.0
374,InterPro,Actin-binding protein IPP,0.0
375,InterPro,"Actin-binding, Xin repeat",2.3607241042582638e-11
376,InterPro,Actin-depolymerising factor homology domain,3.0064085092082354e-06
377,InterPro,Actin-filament associated protein,-3.725173711941656e-07
378,InterPro,Actin-like protein 6A,2.325612736052809e-07
379,InterPro,Actin-like protein 7A,1.4418569563537423e-07
380,InterPro,Actin-like protein 7B,0.0
381,InterPro,Actin-like protein 9,1.441856936049218e-07
382,InterPro,Actin-related protein 1 family,6.896308836834875e-07
383,InterPro,Actin-related protein 10,1.441856916809323e-07
384,InterPro,Actin-related protein 2,2.4732584508544185e-07
385,InterPro,Actin-related protein 2/3 complex subunit 1,7.679666438619104e-06
386,InterPro,Actin-related protein 2/3 complex subunit 1A,7.679666438619104e-06
387,InterPro,Actin-related protein 2/3 complex subunit 1B,0.0
388,InterPro,Actin-related protein 2/3 complex subunit 2,7.196278017184022e-16
389,InterPro,Actin-related protein 2/3 complex subunit 3,0.0
390,InterPro,Actin-related protein 2/3 complex subunit 4,0.0
391,InterPro,Actin-related protein 2/3 complex subunit 5,6.750593207129086e-13
392,InterPro,Actin-related protein 2/3 complex subunit 5-like protein,4.172049552057386e-13
393,InterPro,Actin-related protein 3,5.08082696377864e-07
394,InterPro,Actin-related protein 5,2.325612730352907e-07
395,InterPro,Actin-related protein 6,1.4418569414873985e-07
396,InterPro,Actin-related protein 8/Plant actin-related protein 9,1.4418569228658464e-07
397,InterPro,Actin-related protein T1,0.0
398,InterPro,Actin-related protein T2,2.473258445790867e-07
399,InterPro,Actin-related protein T3,2.4732584238514073e-07
400,InterPro,Actin/actin-like conserved site,3.902031931664782e-06
401,InterPro,"Actinin-type actin-binding domain, conserved site",0.0002122378496798213
402,InterPro,Activated CDC42 kinase 1,1.2866182622897124e-05
403,InterPro,Activating signal cointegrator 1 complex subunit 1,-3.63518957284338e-08
404,InterPro,Activating transcription factor 7-interacting protein,2.1917535195352734e-05
405,InterPro,Activating transcription factor 7-interacting protein 2,3.519212747822723e-06
406,InterPro,Activator of Hsp90 ATPase homologue 1-like,9.965961072716984e-08
407,InterPro,"Activator of Hsp90 ATPase, N-terminal",9.876626081206754e-08
408,InterPro,Activator of apoptosis harakiri,-1.377072215309133e-08
409,InterPro,Active regulator of SIRT1,1.6388293952294713e-15
410,InterPro,Active zone protein ELKS,6.493635832093326e-07
411,InterPro,Activity-regulated cytoskeleton-associated protein,0.0
412,InterPro,Acute myeloid leukemia 1 protein (AML1)/Runt,7.73755632399374e-06
413,InterPro,Acyl carrier protein (ACP),-1.1218624589126117e-06
414,InterPro,Acyl carrier protein-like,-7.216845175798855e-05
415,InterPro,Acyl transferase,-5.785225337720923e-05
416,InterPro,Acyl transferase domain,-5.785225337720923e-05
417,InterPro,Acyl transferase/acyl hydrolase/lysophospholipase,9.03838831034503e-05
418,InterPro,Acyl-CoA N-acyltransferase,4.352393213988439e-05
419,InterPro,"Acyl-CoA dehydrogenase, conserved site",3.2505395589040876e-06
420,InterPro,Acyl-CoA dehydrogenase/oxidase C-terminal,2.085548088328772e-05
421,InterPro,"Acyl-CoA dehydrogenase/oxidase, N-terminal",2.058644917600263e-05
422,InterPro,"Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain",2.085548088328772e-05
423,InterPro,Acyl-CoA oxidase,9.83776460987783e-07
424,InterPro,"Acyl-CoA oxidase, C-terminal",9.83776460987783e-07
425,InterPro,"Acyl-CoA oxidase/dehydrogenase, central domain",2.085548088328772e-05
426,InterPro,Acyl-CoA thioester hydrolase/bile acid-CoA amino acid N-acetyltransferase,-1.3270080466482336e-05
427,InterPro,Acyl-CoA thioesterase,-1.1043148958395523e-07
428,InterPro,"Acyl-CoA thioesterase, long chain",-1.3270080466482336e-05
429,InterPro,"Acyl-CoA-binding protein, ACBP",1.6370843159561163e-05
430,InterPro,"Acyl-CoA-binding protein, ACBP, conserved site",2.8166703535471174e-05
431,InterPro,"Acyl-coenzyme A oxidase, N-terminal",7.147447537027232e-07
432,InterPro,Acylneuraminate cytidylyltransferase,2.1730820153510878e-05
433,InterPro,Acylphosphatase,-5.095454683648969e-13
434,InterPro,"Acylphosphatase, conserved site",-5.095454683648969e-13
435,InterPro,Acylphosphatase-2,-2.7583183045429475e-13
436,InterPro,Acylphosphatase-like domain,-5.095454683648969e-13
437,InterPro,Acyltransferase ChoActase/COT/CPT,1.217278415342258e-10
438,InterPro,Adaptin ear-binding coat-associated protein 1 NECAP-1,1.019003873555088e-05
439,InterPro,Adaptor protein Cbl,0.00010039895614683343
440,InterPro,"Adaptor protein Cbl, EF hand-like",0.00010039895614683343
441,InterPro,"Adaptor protein Cbl, N-terminal helical",0.00010039895614683343
442,InterPro,"Adaptor protein Cbl, PTB domain",0.00010039895614683343
443,InterPro,"Adaptor protein Cbl, SH2-like",0.00010039895614683343
444,InterPro,"Adaptor protein ClpS, core",1.9483883325304696e-05
445,InterPro,"Adaptor protein complex AP-1, gamma subunit",3.9896873321103394e-05
446,InterPro,"Adaptor protein complex AP-2, alpha subunit",3.987920284767987e-05
447,InterPro,"Adaptor protein complex AP-3, delta subunit",2.0490905644208588e-05
448,InterPro,"Adaptor protein complex AP-4, epsilon subunit",2.049090562601192e-05
449,InterPro,"Adaptor protein complex, sigma subunit",-8.245255838855654e-07
450,InterPro,Adenine nucleotide alpha hydrolase-like domains,-3.9823254066671863e-07
451,InterPro,Adenine nucleotide translocator 1,1.3676221063709622e-05
452,InterPro,Adenine phosphoribosyl transferase,-9.065365230465907e-08
453,InterPro,Adenomatous polyposis coli,2.053778729408994e-05
454,InterPro,Adenomatous polyposis coli (APC)  family,4.108313393485688e-05
455,InterPro,Adenomatous polyposis coli 2,2.0545346640766964e-05
456,InterPro,Adenomatous polyposis coli domain,4.107557459240365e-05
457,InterPro,Adenomatous polyposis coli protein basic domain,4.108313393485688e-05
458,InterPro,"Adenomatous polyposis coli protein, 15 residue repeat",2.053778729408994e-05
459,InterPro,"Adenomatous polyposis coli protein, cysteine-rich repeat",4.108313393485688e-05
460,InterPro,Adenosine A1 receptor,1.5137475142270526e-05
461,InterPro,Adenosine A2A receptor,1.5137475139623315e-05
462,InterPro,Adenosine A2B receptor,1.5137475141614736e-05
463,InterPro,Adenosine deaminase,-3.8015103708875526e-10
464,InterPro,Adenosine deaminase-related growth factor,-2.1527213841726276e-10
465,InterPro,Adenosine deaminase/editase,1.0125548791218849e-05
466,InterPro,Adenosine kinase,3.377069610067373e-10
467,InterPro,Adenosine receptor,4.541242542350855e-05
468,InterPro,Adenosine/AMP deaminase N-terminal,-2.1527213841726276e-10
469,InterPro,Adenosine/AMP deaminase active site,-1.255539063905226e-09
470,InterPro,Adenosine/AMP deaminase domain,-1.641411225458289e-09
471,InterPro,Adenosine/adenine deaminase,-3.8015103708875526e-10
472,InterPro,"Adenosylcobalamin biosynthesis, ATP:cob(I)alamin adenosyltransferase-like",-3.5444702239003994e-15
473,InterPro,Adenosylhomocysteinase,-5.305178327757551e-06
474,InterPro,"Adenylate cyclase, conserved domain",1.2618382156902769e-05
475,InterPro,Adenylate cyclase-associated CAP,2.3784894919066992e-08
476,InterPro,"Adenylate cyclase-associated CAP, C-terminal",6.003446771518617e-07
477,InterPro,"Adenylate cyclase-associated CAP, N-terminal",2.3784894919066992e-08
478,InterPro,"Adenylate cylcase, type 10",0.0
479,InterPro,Adenylate kinase 2,-3.174251424397236e-06
480,InterPro,"Adenylate kinase 3/4, mitochondrial",-3.1742514250980302e-06
481,InterPro,"Adenylate kinase 4, mitochondrial",0.0
482,InterPro,Adenylate kinase isoenzyme 1,-3.1425920670509693e-06
483,InterPro,Adenylate kinase isoenzyme 6,0.0
484,InterPro,Adenylate kinase subfamily,-6.348502849495269e-06
485,InterPro,"Adenylate kinase, active site lid domain",-9.502328355247563e-06
486,InterPro,"Adenylate kinase, isozyme 1/5",-4.966545289620176e-06
487,InterPro,Adenylate kinase/UMP-CMP kinase,-2.9416882221494264e-05
488,InterPro,Adenylosuccinate lyase,3.43876904137828e-11
489,InterPro,Adenylosuccinate lyase C-terminal,3.43876904137828e-11
490,InterPro,"Adenylosuccinate synthase, active site",-6.23133824824888e-06
491,InterPro,Adenylosuccinate synthetase,-6.23133824824888e-06
492,InterPro,"Adenylosuccinate synthetase isozyme 1, chordates",-3.1156691265068443e-06
493,InterPro,"Adenylosuccinate synthetase isozyme 2, chordates",-3.1156691217420515e-06
494,InterPro,Adenylyl cyclase class-3/4/guanylyl cyclase,0.0001306959110924594
495,InterPro,"Adenylyl cyclase class-3/4/guanylyl cyclase, conserved site",0.0001306959110924594
496,InterPro,Adenylyl cyclase-associated protein CAP1,1.1892447460940123e-08
497,InterPro,Adenylyl cyclase-associated protein CAP2,1.189244745812673e-08
498,InterPro,Adenylylsulphate kinase,-7.808333510779932e-06
499,InterPro,Adenylyltransferase and sulfurtransferase MOCS3/Uba4,-3.0870500718132993e-06
500,InterPro,Adhesion molecule CD36,8.002778429007592e-12
501,InterPro,"Adhesion molecule, immunoglobulin-like",1.9305347217184226e-05
502,InterPro,AdipoR/Haemolysin-III-related,5.653029171761774e-09
503,InterPro,Adipogenin,-9.52498677560811e-16
504,InterPro,Adiponectin,0.0
505,InterPro,"Adipose-regulatory protein, Seipin",0.0
506,InterPro,"AdoMet-dependent rRNA methyltransferase, Spb1",-4.268424596675395e-05
507,InterPro,Adrenoceptor family,0.00013796899815437985
508,InterPro,Adrenocortical dysplasia protein,-1.6337953213923339e-15
509,InterPro,Adrenocorticotrophin (ACTH) receptor,0.0
510,InterPro,Adrenodoxin,6.406835730055515e-08
511,InterPro,"Adrenodoxin, iron-sulphur binding site",6.406835730055515e-08
512,InterPro,Adrenomedullin,-3.734013348877316e-10
513,InterPro,Adrift-type ribose 2-O-methyltransferase domain,-4.0706584003918046e-05
514,InterPro,Adseverin,-7.328200998508183e-07
515,InterPro,Advillin,-8.335510333927083e-07
516,InterPro,Afadin/alpha-actinin-binding,-4.36042463016564e-16
517,InterPro,"Aftiphilin, clathrin-binding box",-5.165750982042869e-16
518,InterPro,Agenet-like domain,2.3828610954766124e-08
519,InterPro,Agmatinase-related,-6.056837487936152e-10
520,InterPro,Agouti,-2.6026103308130737e-12
521,InterPro,Agouti domain,-2.6026103308130737e-12
522,InterPro,Agrin NtA domain,0.0
523,InterPro,AhpD-like,2.7892942245133607e-11
524,InterPro,Akirin,-6.321062964510794e-14
525,InterPro,"Alanine dehydrogenase/NAD(P) transhydrogenase, conserved site-1",1.2669776009366532e-09
526,InterPro,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal",-1.83056110201239e-06
527,InterPro,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain",-1.83056110201239e-06
528,InterPro,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, conserved site-2",1.2669776009366532e-09
529,InterPro,"Alanine racemase, N-terminal",1.1942828715167795e-09
530,InterPro,"Alanine racemase/group IV decarboxylase, C-terminal",1.3970553245782663e-08
531,InterPro,"Alanine-tRNA ligase, class IIc",1.7334421041614956e-06
532,InterPro,"Alanine-tRNA ligase, class IIc, anti-codon-binding domain",1.7334421041614956e-06
533,InterPro,"Alanine-tRNA ligase, eukaryota/bacteria",1.7334421041614956e-06
534,InterPro,"Alanyl-tRNA synthetase, class IIc, N-terminal",1.7334421041614956e-06
535,InterPro,"Alanyl-tRNA synthetase, class IIc, core domain",1.7334421041614956e-06
536,InterPro,Alcohol dehydrogenase GroES-like,-1.9091533442302816e-06
537,InterPro,Alcohol dehydrogenase class III/S-(hydroxymethyl)glutathione dehydrogenase,-1.171390090130675e-07
538,InterPro,"Alcohol dehydrogenase family, zinc-type, class-II subfamily",-1.171390059082308e-07
539,InterPro,"Alcohol dehydrogenase family, zinc-type, class-IV subfamily",0.0
540,InterPro,"Alcohol dehydrogenase family, zinc-type, class-V subfamily",0.0
541,InterPro,"Alcohol dehydrogenase superfamily, zinc-type",-3.7164821740767673e-06
542,InterPro,"Alcohol dehydrogenase, C-terminal",-6.03979182754717e-05
543,InterPro,"Alcohol dehydrogenase, iron-type",2.5661540829668378e-15
544,InterPro,"Alcohol dehydrogenase, zinc-type, conserved site",-4.0688489351086634e-07
545,InterPro,Aldehyde dehydrogenase,-9.564472787718425e-06
546,InterPro,Aldehyde dehydrogenase N-terminal domain,-0.0002216651778120632
547,InterPro,Aldehyde dehydrogenase NAD(P)-dependent,-4.192460222279564e-05
548,InterPro,Aldehyde dehydrogenase domain,-0.0002216651778120632
549,InterPro,"Aldehyde dehydrogenase, C-terminal",-0.0002216651778120632
550,InterPro,"Aldehyde dehydrogenase, cysteine active site",-0.00019051418027431552
551,InterPro,"Aldehyde dehydrogenase, glutamic acid active site",-0.0001903887640951331
552,InterPro,Aldehyde oxidase,5.0065170431789226e-08
553,InterPro,Aldehyde oxidase/xanthine dehydrogenase,5.0065170431789226e-08
554,InterPro,"Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead",5.0065170431789226e-08
555,InterPro,"Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding",5.0065170431789226e-08
556,InterPro,Aldehyde/histidinol dehydrogenase,-0.0002216651778120632
557,InterPro,Aldo/keto reductase,2.6719225748964253e-06
558,InterPro,Aldo/keto reductase subgroup,1.6642751448638298e-06
559,InterPro,"Aldo/keto reductase, conserved site",1.6642751448638298e-06
560,InterPro,Aldolase-type TIM barrel,2.300835042464253e-05
561,InterPro,Aldose 1-/Glucose-6-phosphate 1-epimerase,2.6391015033139452e-08
562,InterPro,Aldose 1-epimerase,2.6391015033139452e-08
563,InterPro,"Aldose 1-epimerase, conserved site",2.6391015033139452e-08
564,InterPro,Alkaline phosphatase,-3.17175565868958e-05
565,InterPro,"Alkaline phosphatase, active site",-3.17175565868958e-05
566,InterPro,"Alkaline phosphatase-like, alpha/beta/alpha",-0.00029226216165778964
567,InterPro,"Alkaline-phosphatase-like, core domain",-0.00029226216165778964
568,InterPro,Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant,0.00012084467736217348
569,InterPro,Alkylated DNA repair protein AlkB,-4.784995086609052e-07
570,InterPro,"Alkylated DNA repair protein AlkB, homologue 8, N-terminal",-4.274545050374576e-05
571,InterPro,Alkyldihydroxyacetonephosphate synthase,3.1345180902729286e-08
572,InterPro,Allantoicase,0.0
573,InterPro,Allantoicase domain,0.0
574,InterPro,"Allergen V5/Tpx-1-related, conserved site",3.956275999783644e-07
575,InterPro,Allergin-1,0.0
576,InterPro,Allograft inflammatory factor 1-like,1.0411982497924229e-05
577,InterPro,Allosteric substrate binding domain,-1.6271172641411445e-06
578,InterPro,"Alpha 1,4-glycosyltransferase domain",1.3352307771334946e-05
579,InterPro,Alpha 1A adrenoceptor,1.5329888683720293e-05
580,InterPro,Alpha 1B adrenoceptor,1.5329888680720323e-05
581,InterPro,Alpha 1D adrenoceptor,1.532988868361655e-05
582,InterPro,Alpha 2A adrenoceptor,1.532988868547329e-05
583,InterPro,Alpha 2B adrenoceptor,1.5329888685234852e-05
584,InterPro,Alpha 2C adrenoceptor,1.5329888684411052e-05
585,InterPro,Alpha E-catenin,3.946956433402892e-07
586,InterPro,Alpha N-catenin,3.946956475012584e-07
587,InterPro,Alpha T-catenin,3.9210957746940187e-07
588,InterPro,Alpha amylase,0.0
589,InterPro,Alpha carbonic anhydrase,2.7061160548781837e-05
590,InterPro,Alpha crystallin/Heat shock protein,3.714291313320192e-07
591,InterPro,Alpha crystallin/Hsp20 domain,4.5188976645806785e-07
592,InterPro,Alpha helical coiled-coil rod,-1.8369786439167196e-15
593,InterPro,Alpha tubulin,8.93228376712265e-05
594,InterPro,"Alpha-(1, 3)-fucosyltransferase, metazoan",3.933609508020436e-11
595,InterPro,"Alpha-(1,6)-fucosyltransferase, eukaryotic type",6.653894796909289e-06
596,InterPro,"Alpha-1,3/1,6-mannosyltransferase ALG2",-1.7510273918946836e-11
597,InterPro,Alpha-1-acid glycoprotein,1.1520162307044625e-05
598,InterPro,Alpha-1-microglobulin,1.3244556643132174e-05
599,InterPro,Alpha-1-syntrophin,6.771872604997371e-06
600,InterPro,Alpha-1B-glycoprotein/leukocyte immunoglobulin-like receptor,4.740700439674555e-05
601,InterPro,Alpha-2-glucosyltransferase Alg10,-7.548830154383091e-16
602,InterPro,Alpha-2-macroglobulin,-2.6748691917626325e-05
603,InterPro,"Alpha-2-macroglobulin RAP, C-terminal",-9.839955056664287e-15
604,InterPro,"Alpha-2-macroglobulin receptor-associated protein, domain 1",-9.839955056664287e-15
605,InterPro,"Alpha-2-macroglobulin, N-terminal",-2.6748691917626325e-05
606,InterPro,"Alpha-2-macroglobulin, N-terminal 2",-2.6748691917626325e-05
607,InterPro,"Alpha-2-macroglobulin, conserved site",-2.306597714443844e-05
608,InterPro,"Alpha-2-macroglobulin, thiol-ester bond-forming",-2.306597714443844e-05
609,InterPro,Alpha-D-phosphohexomutase superfamily,-1.5624306089059705e-07
610,InterPro,"Alpha-D-phosphohexomutase, C-terminal",-2.3730970267356688e-07
611,InterPro,"Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III",-2.3730970267356688e-07
612,InterPro,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain I",-2.3730970267356688e-07
613,InterPro,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain II",-2.3730970267356688e-07
614,InterPro,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain III",-1.9603338149572203e-07
615,InterPro,"Alpha-D-phosphohexomutase, conserved site",-1.975193820684427e-07
616,InterPro,"Alpha-L-arabinofuranosidase B, arabinose-binding domain",0.0
617,InterPro,"Alpha-L-fucosidase, metazoa-type",8.96617573285068e-06
618,InterPro,Alpha-N-acetylglucosaminidase,2.1959899664152935e-06
619,InterPro,"Alpha-N-acetylglucosaminidase, C-terminal",2.1959899664152935e-06
620,InterPro,"Alpha-N-acetylglucosaminidase, N-terminal",2.1959899664152935e-06
621,InterPro,"Alpha-N-acetylglucosaminidase, tim-barrel domain",2.1959899664152935e-06
622,InterPro,Alpha-N-methyltransferase NTM1,-3.879719888451665e-05
623,InterPro,Alpha-actinin 1,1.3449119631598145e-05
624,InterPro,Alpha-actinin-4,1.3449119628057514e-05
625,InterPro,Alpha-adducin,-1.5550640171192164e-13
626,InterPro,"Alpha-amylase, C-terminal all beta",1.7746116293903624e-05
627,InterPro,Alpha-catenin,1.573610448378972e-06
628,InterPro,Alpha-catulin 1,3.921095800680219e-07
629,InterPro,"Alpha-crystallin, N-terminal",7.330074509252626e-08
